objectid,borough,tree_name,age_group,height_m
667149,Newham,Maple,Young (0-15),7
667218,Newham,Whitebeam,Young (0-15),7
667220,Newham,Rowan,Young (0-15),7
667221,Newham,Whitebeam,Young (0-15),7
667241,Newham,Plane,Young (0-15),7
667243,Newham,Plane,Young (0-15),7
667278,Newham,Plane,Young (0-15),7
667280,Newham,Plane,Young (0-15),7
667316,Newham,Plane,Young (0-15),7
667328,Newham,Willow,Young (0-15),7
667329,Newham,Maple,Young (0-15),7
667332,Newham,Plane,Young (0-15),7
667334,Newham,Plane,Young (0-15),7
667340,Newham,Sycamore,Young (0-15),7
667363,Newham,Whitebeam,Young (0-15),7
667375,Newham,Plane,Young (0-15),7
667405,Newham,Cherry,Young (0-15),7
667410,Newham,Sycamore,Young (0-15),7
667411,Newham,Maple,Young (0-15),7
667421,Newham,Maple,Young (0-15),7
667423,Newham,Lime,Young (0-15),7
667425,Newham,Lime,Young (0-15),7
667466,Newham,Birch,Young (0-15),7
667468,Newham,Plane,Young (0-15),7
667478,Newham,Plane,Young (0-15),7
667482,Newham,Hawthorn,Young (0-15),7
667483,Newham,Apple,Young (0-15),7
667533,Newham,Birch,Young (0-15),7
667541,Newham,Birch,Young (0-15),7
667542,Newham,Birch,Young (0-15),7
667553,Newham,Birch,Young (0-15),7
667586,Newham,Sycamore,Young (0-15),7
667628,Newham,Whitebeam,Young (0-15),7
667729,Newham,Hawthorn,Young (0-15),7
667749,Newham,Apple,Young (0-15),7
667751,Newham,Apple,Young (0-15),7
667762,Newham,Plane,Young (0-15),7
667764,Newham,Plane,Young (0-15),7
667766,Newham,Plane,Young (0-15),7
667798,Newham,Hawthorn,Young (0-15),7
667806,Newham,Hornbeam,Young (0-15),7
667860,Newham,Hornbeam,Young (0-15),7
667906,Newham,Lime,Young (0-15),7
667909,Newham,Lime,Young (0-15),7
667920,Newham,Lime,Young (0-15),7
667929,Newham,Birch,Young (0-15),7
667938,Newham,Birch,Young (0-15),7
668025,Newham,Hawthorn,Young (0-15),7
668063,Newham,Whitebeam,Young (0-15),7
668067,Newham,Hawthorn,Young (0-15),7
668072,Newham,Black locust,Young (0-15),7
668099,Newham,Birch,Young (0-15),7
668108,Newham,Whitebeam,Young (0-15),7
668116,Newham,Maple,Young (0-15),7
668120,Newham,Ash,Young (0-15),7
668122,Newham,Cherry,Young (0-15),7
668128,Newham,Hazel,Young (0-15),7
668163,Newham,Sycamore,Young (0-15),7
668164,Newham,Sycamore,Young (0-15),7
668174,Newham,Sycamore,Young (0-15),7
668175,Newham,Sycamore,Young (0-15),7
668179,Newham,Maple,Young (0-15),7
668201,Newham,Sycamore,Young (0-15),7
668203,Newham,Sycamore,Young (0-15),7
668217,Newham,Apple,Young (0-15),7
668219,Newham,Hornbeam,Young (0-15),7
668220,Newham,Cherry,Young (0-15),7
668252,Newham,Cherry,Young (0-15),7
668260,Newham,Cherry,Young (0-15),7
668261,Newham,Maple,Young (0-15),7
668265,Newham,Maple,Young (0-15),7
668266,Newham,Cherry,Young (0-15),7
668277,Newham,Sycamore,Young (0-15),7
668285,Newham,Maple,Young (0-15),7
668308,Newham,Plane,Young (0-15),7
668311,Newham,Plane,Young (0-15),7
668319,Newham,Cherry,Young (0-15),7
668325,Newham,Ash,Young (0-15),7
668381,Newham,Ash,Young (0-15),7
668382,Newham,Rowan,Young (0-15),7
668391,Newham,Apple,Young (0-15),7
668400,Newham,Cherry,Young (0-15),7
668402,Newham,Cherry,Young (0-15),7
668418,Newham,Cherry,Young (0-15),7
668421,Newham,Pear,Young (0-15),7
668423,Newham,Cherry,Young (0-15),7
668428,Newham,Plane,Young (0-15),7
668441,Newham,Plane,Young (0-15),7
668472,Newham,Rowan,Young (0-15),7
668487,Newham,Apple,Young (0-15),7
668504,Newham,Apple,Young (0-15),7
668505,Newham,Cherry,Young (0-15),7
668507,Newham,Rowan,Young (0-15),7
668509,Newham,Whitebeam,Young (0-15),7
668554,Newham,Pear,Young (0-15),7
668591,Newham,Hawthorn,Young (0-15),7
668644,Newham,Plane,Young (0-15),7
668657,Newham,Ash,Young (0-15),7
668678,Newham,Maple,Young (0-15),7
668687,Newham,Maple,Young (0-15),7
668691,Newham,Ash,Young (0-15),7
668714,Newham,Horse chestnut,Young (0-15),7
668724,Newham,Hornbeam,Young (0-15),7
668733,Newham,Whitebeam,Young (0-15),7
668742,Newham,Pear,Young (0-15),7
668743,Newham,Hornbeam,Young (0-15),7
668760,Newham,Maple,Young (0-15),7
668771,Newham,Cherry,Young (0-15),7
668789,Newham,Cherry,Young (0-15),7
668793,Newham,Ash,Young (0-15),7
668794,Newham,Ash,Young (0-15),7
668797,Newham,Ash,Young (0-15),7
668798,Newham,Ash,Young (0-15),7
668802,Newham,Ash,Young (0-15),7
668803,Newham,Ash,Young (0-15),7
668823,Newham,Birch,Young (0-15),7
668850,Newham,Cherry,Young (0-15),7
668862,Newham,Cherry,Young (0-15),7
668865,Newham,Apple,Young (0-15),7
668879,Newham,Ash,Young (0-15),7
668907,Newham,Cherry,Young (0-15),7
668908,Newham,Cherry,Young (0-15),7
668968,Newham,Whitebeam,Young (0-15),7
668980,Newham,Plane,Young (0-15),7
668981,Newham,Plane,Young (0-15),7
668987,Newham,Plane,Young (0-15),7
668988,Newham,Plane,Young (0-15),7
669017,Newham,Plane,Young (0-15),7
669018,Newham,Plane,Young (0-15),7
669023,Newham,Whitebeam,Young (0-15),7
669033,Newham,Hornbeam,Young (0-15),7
669069,Newham,Maple,Young (0-15),7
669074,Newham,Lime,Young (0-15),7
669077,Newham,Lime,Young (0-15),7
669090,Newham,Birch,Young (0-15),7
669093,Newham,Maple,Young (0-15),7
669097,Newham,Pear,Young (0-15),7
669102,Newham,Pear,Young (0-15),7
669105,Newham,Birch,Young (0-15),7
669128,Newham,Cherry,Young (0-15),7
669136,Newham,Whitebeam,Young (0-15),7
669142,Newham,Whitebeam,Young (0-15),7
669147,Newham,Hornbeam,Young (0-15),7
669180,Newham,Hawthorn,Young (0-15),7
669246,Newham,Plane,Young (0-15),7
669268,Newham,Sycamore,Young (0-15),7
669271,Newham,Sycamore,Young (0-15),7
669272,Newham,Maple,Young (0-15),7
669278,Newham,Sycamore,Young (0-15),7
669295,Newham,Sycamore,Young (0-15),7
669317,Newham,Ash,Young (0-15),7
669339,Newham,Plane,Young (0-15),7
669341,Newham,Plane,Young (0-15),7
669342,Newham,Cherry,Young (0-15),7
669386,Newham,Hornbeam,Young (0-15),7
669389,Newham,Apple,Young (0-15),7
669393,Newham,Hornbeam,Young (0-15),7
669417,Newham,Cherry,Young (0-15),7
669419,Newham,Cherry,Young (0-15),7
669421,Newham,Cherry,Young (0-15),7
669424,Newham,Cherry,Young (0-15),7
669447,Newham,Plane,Young (0-15),7
669457,Newham,Apple,Young (0-15),7
669461,Newham,Plane,Young (0-15),7
669462,Newham,Plane,Young (0-15),7
669463,Newham,Plane,Young (0-15),7
669521,Newham,Sycamore,Young (0-15),7
669559,Newham,Cherry,Young (0-15),7
669560,Newham,Pear,Young (0-15),7
669567,Newham,Cherry,Young (0-15),7
669578,Newham,Pear,Young (0-15),7
669579,Newham,Cherry,Young (0-15),7
669580,Newham,Pear,Young (0-15),7
669583,Newham,Pear,Young (0-15),7
669591,Newham,Pear,Young (0-15),7
669603,Newham,Maple,Young (0-15),7
669682,Newham,Ash,Young (0-15),7
669690,Newham,Sycamore,Young (0-15),7
669693,Newham,Sycamore,Young (0-15),7
669792,Newham,Plane,Young (0-15),7
669793,Newham,Apple,Young (0-15),7
669824,Newham,Maple,Young (0-15),7
669829,Newham,Plane,Young (0-15),7
669832,Newham,Plane,Young (0-15),7
669833,Newham,Plane,Young (0-15),7
669834,Newham,Plane,Young (0-15),7
669835,Newham,Plane,Young (0-15),7
669836,Newham,Plane,Young (0-15),7
669838,Newham,Cherry,Young (0-15),7
669839,Newham,Plane,Young (0-15),7
669840,Newham,Plane,Young (0-15),7
669843,Newham,Lime,Young (0-15),7
669871,Newham,Cherry,Young (0-15),7
669875,Newham,Cherry,Young (0-15),7
669898,Newham,Black locust,Young (0-15),7
669904,Newham,Cherry,Young (0-15),7
669905,Newham,Black locust,Young (0-15),7
669908,Newham,Black locust,Young (0-15),7
669916,Newham,Pear,Young (0-15),7
669932,Newham,Cherry,Young (0-15),7
669968,Newham,Plane,Young (0-15),7
669970,Newham,Plane,Young (0-15),7
669987,Newham,Cherry,Young (0-15),7
669988,Newham,Other,Young (0-15),7
670001,Newham,Whitebeam,Young (0-15),7
670044,Newham,Rowan,Young (0-15),7
670055,Newham,Cherry,Young (0-15),7
670119,Newham,Sycamore,Young (0-15),7
670161,Newham,Plane,Young (0-15),7
670166,Newham,Plane,Young (0-15),7
670168,Newham,Plane,Young (0-15),7
670169,Newham,Plane,Young (0-15),7
670331,Newham,Ash,Young (0-15),7
670333,Newham,Maple,Young (0-15),7
670344,Newham,Whitebeam,Young (0-15),7
670361,Newham,Black locust,Young (0-15),7
670370,Newham,Black locust,Young (0-15),7
670389,Newham,Whitebeam,Young (0-15),7
670396,Newham,Whitebeam,Young (0-15),7
670768,Newham,Maple,Young (0-15),7
670773,Newham,Hawthorn,Young (0-15),7
670803,Newham,Hawthorn,Young (0-15),7
670814,Newham,Hawthorn,Young (0-15),7
670833,Newham,Plane,Young (0-15),7
670836,Newham,Plane,Young (0-15),7
670837,Newham,Cherry,Young (0-15),7
670865,Newham,Rowan,Young (0-15),7
670870,Newham,Ash,Young (0-15),7
670908,Newham,Ash,Young (0-15),7
670946,Newham,Rowan,Young (0-15),7
670964,Newham,Maple,Young (0-15),7
670986,Newham,Apple,Young (0-15),7
670990,Newham,Apple,Young (0-15),7
670991,Newham,Apple,Young (0-15),7
670992,Newham,Apple,Young (0-15),7
670993,Newham,Apple,Young (0-15),7
670999,Newham,Birch,Young (0-15),7
671134,Newham,Lime,Young (0-15),7
671144,Newham,Apple,Young (0-15),7
671153,Newham,Rowan,Young (0-15),7
671167,Newham,Plane,Young (0-15),7
671176,Newham,Lime,Young (0-15),7
671183,Newham,Plane,Young (0-15),7
671214,Newham,Maple,Young (0-15),7
671232,Newham,Ash,Young (0-15),7
671234,Newham,Apple,Young (0-15),7
671260,Newham,Maple,Young (0-15),7
671265,Newham,Maple,Young (0-15),7
671268,Newham,Maple,Young (0-15),7
671269,Newham,Maple,Young (0-15),7
671288,Newham,Sycamore,Young (0-15),7
671309,Newham,Maple,Young (0-15),7
671336,Newham,Plane,Young (0-15),7
671339,Newham,Ash,Young (0-15),7
671342,Newham,Ash,Young (0-15),7
671415,Newham,Birch,Young (0-15),7
671420,Newham,Maple,Young (0-15),7
671455,Newham,Sycamore,Young (0-15),7
671509,Newham,Cherry,Young (0-15),7
671535,Newham,Cherry,Young (0-15),7
671549,Newham,Poplar,Young (0-15),7
671553,Newham,Cherry,Young (0-15),7
671558,Newham,Whitebeam,Young (0-15),7
671572,Newham,Sycamore,Young (0-15),7
671670,Newham,Elm,Young (0-15),7
671678,Newham,Pear,Young (0-15),7
671702,Newham,Birch,Young (0-15),7
671711,Newham,Birch,Young (0-15),7
671715,Newham,Birch,Young (0-15),7
671717,Newham,Birch,Young (0-15),7
671725,Newham,Ash,Young (0-15),7
671727,Newham,Ash,Young (0-15),7
671729,Newham,Ash,Young (0-15),7
671744,Newham,Cherry,Young (0-15),7
671772,Newham,Plane,Young (0-15),7
671832,Newham,Maple,Young (0-15),7
671839,Newham,Birch,Young (0-15),7
671842,Newham,Maple,Young (0-15),7
671843,Newham,Maple,Young (0-15),7
671847,Newham,Birch,Young (0-15),7
671866,Newham,Birch,Young (0-15),7
671868,Newham,Birch,Young (0-15),7
671872,Newham,Apple,Young (0-15),7
671873,Newham,Apple,Young (0-15),7
671876,Newham,Birch,Young (0-15),7
671886,Newham,Maple,Young (0-15),7
671891,Newham,Maple,Young (0-15),7
671895,Newham,Maple,Young (0-15),7
671900,Newham,Maple,Young (0-15),7
671905,Newham,Maple,Young (0-15),7
671919,Newham,Ash,Young (0-15),7
671932,Newham,Cherry,Young (0-15),7
671948,Newham,Pear,Young (0-15),7
671978,Newham,Birch,Young (0-15),7
671983,Newham,Rowan,Young (0-15),7
671996,Newham,Rowan,Young (0-15),7
671998,Newham,Apple,Young (0-15),7
672007,Newham,Maple,Young (0-15),7
672029,Newham,Apple,Young (0-15),7
672038,Newham,Plane,Young (0-15),7
672051,Newham,Sycamore,Young (0-15),7
672070,Newham,Horse chestnut,Young (0-15),7
672071,Newham,Cherry,Young (0-15),7
672072,Newham,Rowan,Young (0-15),7
672079,Newham,Cherry,Young (0-15),7
672098,Newham,Sycamore,Young (0-15),7
672136,Newham,Other,Young (0-15),7
672178,Newham,Plane,Young (0-15),7
672179,Newham,Plane,Young (0-15),7
672180,Newham,Plane,Young (0-15),7
672192,Newham,Pear,Young (0-15),7
672194,Newham,Lime,Young (0-15),7
672204,Newham,Cherry,Young (0-15),7
672237,Newham,Plane,Young (0-15),7
672251,Newham,Plane,Young (0-15),7
672252,Newham,Hornbeam,Young (0-15),7
672275,Newham,Plane,Young (0-15),7
672277,Newham,Plane,Young (0-15),7
672308,Newham,Apple,Young (0-15),7
672322,Newham,Hornbeam,Young (0-15),7
672323,Newham,Cherry,Young (0-15),7
672350,Newham,Cherry,Young (0-15),7
672353,Newham,Cherry,Young (0-15),7
672365,Newham,Hawthorn,Young (0-15),7
672367,Newham,Maple,Young (0-15),7
672429,Newham,Plane,Young (0-15),7
672431,Newham,Plane,Young (0-15),7
672476,Newham,Plane,Young (0-15),7
672478,Newham,Plane,Young (0-15),7
672480,Newham,Plane,Young (0-15),7
672486,Newham,Plane,Young (0-15),7
672488,Newham,Plane,Young (0-15),7
672492,Newham,Maple,Young (0-15),7
672536,Newham,Whitebeam,Young (0-15),7
672555,Newham,Plane,Young (0-15),7
672559,Newham,Plane,Young (0-15),7
672560,Newham,Plane,Young (0-15),7
672562,Newham,Plane,Young (0-15),7
672577,Newham,Ash,Young (0-15),7
672583,Newham,Maple,Young (0-15),7
672595,Newham,Cherry,Young (0-15),7
672642,Newham,Plane,Young (0-15),7
672644,Newham,Plane,Young (0-15),7
672645,Newham,Plane,Young (0-15),7
672646,Newham,Plane,Young (0-15),7
672647,Newham,Plane,Young (0-15),7
672648,Newham,Plane,Young (0-15),7
672649,Newham,Plane,Young (0-15),7
672650,Newham,Plane,Young (0-15),7
672664,Newham,Maple,Young (0-15),7
672669,Newham,Maple,Young (0-15),7
672675,Newham,Maple,Young (0-15),7
672678,Newham,Maple,Young (0-15),7
672685,Newham,Plane,Young (0-15),7
672686,Newham,Plane,Young (0-15),7
672687,Newham,Plane,Young (0-15),7
672708,Newham,Other,Young (0-15),7
672709,Newham,Birch,Young (0-15),7
672714,Newham,Other,Young (0-15),7
672732,Newham,Plane,Young (0-15),7
672734,Newham,Plane,Young (0-15),7
672735,Newham,Plane,Young (0-15),7
672742,Newham,Plane,Young (0-15),7
672746,Newham,Plane,Young (0-15),7
672832,Newham,Plane,Young (0-15),7
